Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.3-10.0.0.1-3065-80-6,10.0.0.3,3065,10.0.0.1,80,6,01/07/2024 07:28:45 PM,10192,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.23233908948194,10192.0,0.0,10192.0,10192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,98.11616954474097,98.11616954474097,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1808-80-6,10.0.0.2,1808,10.0.0.1,80,6,01/07/2024 07:28:03 PM,10745,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.13308515588648,10745.0,0.0,10745.0,10745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,93.06654257794324,93.06654257794324,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1811-80-6,10.0.0.2,1811,10.0.0.1,80,6,01/07/2024 07:28:03 PM,10747,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.09844607797527,10747.0,0.0,10747.0,10747.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,93.04922303898763,93.04922303898763,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1926-80-6,10.0.0.2,1926,10.0.0.1,80,6,01/07/2024 07:28:05 PM,15594,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.25445684237528,15594.0,0.0,15594.0,15594.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,64.12722842118764,64.12722842118764,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2157-80-6,10.0.0.2,2157,10.0.0.1,80,6,01/07/2024 07:28:07 PM,92376,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.65064518922664,92376.0,0.0,92376.0,92376.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.82532259461332,10.82532259461332,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1462-80-6,10.0.0.2,1462,10.0.0.1,80,6,01/07/2024 07:27:58 PM,10317,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.8548027527382,10317.0,0.0,10317.0,10317.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,96.9274013763691,96.9274013763691,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1492-80-6,10.0.0.2,1492,10.0.0.1,80,6,01/07/2024 07:27:58 PM,11392,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.56179775280899,11392.0,0.0,11392.0,11392.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,87.78089887640449,87.78089887640449,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2042-80-6,10.0.0.2,2042,10.0.0.1,80,6,01/07/2024 07:28:06 PM,754850,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649533019805259,754850.0,0.0,754850.0,754850.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.3247665099026296,1.3247665099026296,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-2995-80-6,10.0.0.3,2995,10.0.0.1,80,6,01/07/2024 07:28:10 PM,19141,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.48774881145187,19141.0,0.0,19141.0,19141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,52.24387440572593,52.24387440572593,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1394-80-6,10.0.0.2,1394,10.0.0.1,80,6,01/07/2024 07:27:57 PM,11516,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.67141368530739,11516.0,0.0,11516.0,11516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,86.83570684265369,86.83570684265369,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2052-80-6,10.0.0.2,2052,10.0.0.1,80,6,01/07/2024 07:28:06 PM,685983,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.915524145642093,685983.0,0.0,685983.0,685983.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.4577620728210465,1.4577620728210465,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3035-80-6,10.0.0.3,3035,10.0.0.1,80,6,01/07/2024 07:28:30 PM,10671,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.423859057258,10671.0,0.0,10671.0,10671.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,93.711929528629,93.711929528629,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-2985-80-6,10.0.0.3,2985,10.0.0.1,80,6,01/07/2024 07:28:05 PM,11770,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.92353440951572,11770.0,0.0,11770.0,11770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,84.96176720475786,84.96176720475786,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3143-80-6,10.0.0.3,3143,10.0.0.1,80,6,01/07/2024 07:29:26 PM,11734,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.44486108743823,11734.0,0.0,11734.0,11734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,85.22243054371911,85.22243054371911,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1580-80-6,10.0.0.2,1580,10.0.0.1,80,6,01/07/2024 07:27:59 PM,10515,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.20446980504042,10515.0,0.0,10515.0,10515.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,95.10223490252021,95.10223490252021,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1969-80-6,10.0.0.2,1969,10.0.0.1,80,6,01/07/2024 07:28:06 PM,1040430,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222821333487117,1040430.0,0.0,1040430.0,1040430.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.9611410666743558,0.9611410666743558,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1469-80-6,10.0.0.2,1469,10.0.0.1,80,6,01/07/2024 07:27:58 PM,11367,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.9479194158529,11367.0,0.0,11367.0,11367.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,87.97395970792645,87.97395970792645,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2127-80-6,10.0.0.2,2127,10.0.0.1,80,6,01/07/2024 07:28:06 PM,315427,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.340611298335272,315427.0,0.0,315427.0,315427.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.170305649167636,3.170305649167636,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
136.204.2.7-4.0.0.0-0-0-0,136.204.2.7,0,4.0.0.0,0,0,01/07/2024 07:27:50 PM,112516337,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3288411353099773,3125453.8055555555,86722.04828953555,3442439.0,3029490.0,1.12516337E8,3125453.8055555555,86722.04828953555,3442439.0,3029490.0,0,0,0,0,0,0,0,0,0,0,0,0.3288411353099773,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.719862126563288E15,3.2129143976595987E7,1.719862179838265E15,1.719862073518126E15,No Label
10.0.0.2-10.0.0.1-1916-80-6,10.0.0.2,1916,10.0.0.1,80,6,01/07/2024 07:28:05 PM,15579,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.37794466910583,15579.0,0.0,15579.0,15579.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,64.18897233455291,64.18897233455291,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1472-80-6,10.0.0.2,1472,10.0.0.1,80,6,01/07/2024 07:27:58 PM,11368,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.93244194229416,11368.0,0.0,11368.0,11368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,87.96622097114708,87.96622097114708,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1547-80-6,10.0.0.2,1547,10.0.0.1,80,6,01/07/2024 07:27:59 PM,10187,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.32865416707568,10187.0,0.0,10187.0,10187.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,98.16432708353784,98.16432708353784,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1841-80-6,10.0.0.2,1841,10.0.0.1,80,6,01/07/2024 07:28:03 PM,10549,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.5914304673429,10549.0,0.0,10549.0,10549.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,94.79571523367144,94.79571523367144,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1894-80-6,10.0.0.2,1894,10.0.0.1,80,6,01/07/2024 07:28:04 PM,10808,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0481125092524,10808.0,0.0,10808.0,10808.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,92.5240562546262,92.5240562546262,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1906-80-6,10.0.0.2,1906,10.0.0.1,80,6,01/07/2024 07:28:05 PM,10380,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.67822736030828,10380.0,0.0,10380.0,10380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,96.33911368015414,96.33911368015414,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1655-80-6,10.0.0.2,1655,10.0.0.1,80,6,01/07/2024 07:28:01 PM,10390,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.49278152069297,10390.0,0.0,10390.0,10390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,96.24639076034649,96.24639076034649,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1733-80-6,10.0.0.2,1733,10.0.0.1,80,6,01/07/2024 07:28:02 PM,10370,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.86403085824492,10370.0,0.0,10370.0,10370.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,96.43201542912246,96.43201542912246,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2160-80-6,10.0.0.2,2160,10.0.0.1,80,6,01/07/2024 07:28:07 PM,64283,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.11242474682264,64283.0,0.0,64283.0,64283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15.55621237341132,15.55621237341132,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3045-80-6,10.0.0.3,3045,10.0.0.1,80,6,01/07/2024 07:28:35 PM,11266,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.52529735487306,11266.0,0.0,11266.0,11266.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,88.76264867743653,88.76264867743653,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1384-80-6,10.0.0.2,1384,10.0.0.1,80,6,01/07/2024 07:27:57 PM,10634,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0759826970096,10634.0,0.0,10634.0,10634.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,94.0379913485048,94.0379913485048,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2062-80-6,10.0.0.2,2062,10.0.0.1,80,6,01/07/2024 07:28:06 PM,654377,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0563421391644265,654377.0,0.0,654377.0,654377.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.5281710695822133,1.5281710695822133,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1459-80-6,10.0.0.2,1459,10.0.0.1,80,6,01/07/2024 07:27:58 PM,10315,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.89238972370336,10315.0,0.0,10315.0,10315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,96.94619486185168,96.94619486185168,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1570-80-6,10.0.0.2,1570,10.0.0.1,80,6,01/07/2024 07:27:59 PM,10874,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.9249586168843,10874.0,0.0,10874.0,10874.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,91.96247930844216,91.96247930844216,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2137-80-6,10.0.0.2,2137,10.0.0.1,80,6,01/07/2024 07:28:06 PM,247789,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071383314029275,247789.0,0.0,247789.0,247789.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.035691657014637,4.035691657014637,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1645-80-6,10.0.0.2,1645,10.0.0.1,80,6,01/07/2024 07:28:00 PM,10425,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.84652278177458,10425.0,0.0,10425.0,10425.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,95.92326139088729,95.92326139088729,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3133-80-6,10.0.0.3,3133,10.0.0.1,80,6,01/07/2024 07:29:21 PM,10786,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.4255516410161,10786.0,0.0,10786.0,10786.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,92.71277582050806,92.71277582050806,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1979-80-6,10.0.0.2,1979,10.0.0.1,80,6,01/07/2024 07:28:06 PM,867088,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3065709593489934,867088.0,0.0,867088.0,867088.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.1532854796744967,1.1532854796744967,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2049-80-6,10.0.0.2,2049,10.0.0.1,80,6,01/07/2024 07:28:06 PM,700037,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.856991844716779,700037.0,0.0,700037.0,700037.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.4284959223583895,1.4284959223583895,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2150-80-6,10.0.0.2,2150,10.0.0.1,80,6,01/07/2024 07:28:07 PM,120907,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.541639441885085,120907.0,0.0,120907.0,120907.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8.270819720942542,8.270819720942542,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1831-80-6,10.0.0.2,1831,10.0.0.1,80,6,01/07/2024 07:28:03 PM,10929,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.99935950224176,10929.0,0.0,10929.0,10929.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,91.49967975112088,91.49967975112088,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1992-80-6,10.0.0.2,1992,10.0.0.1,80,6,01/07/2024 07:28:06 PM,811925,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.463281707054223,811925.0,0.0,811925.0,811925.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.2316408535271115,1.2316408535271115,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1557-80-6,10.0.0.2,1557,10.0.0.1,80,6,01/07/2024 07:27:59 PM,11086,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.40772145047808,11086.0,0.0,11086.0,11086.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,90.20386072523904,90.20386072523904,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1466-80-6,10.0.0.2,1466,10.0.0.1,80,6,01/07/2024 07:27:58 PM,13154,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0450053215752,13154.0,0.0,13154.0,13154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,76.0225026607876,76.0225026607876,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3138-80-6,10.0.0.3,3138,10.0.0.1,80,6,01/07/2024 07:29:23 PM,10343,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.36749492410326,10343.0,0.0,10343.0,10343.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,96.68374746205163,96.68374746205163,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1804-80-6,10.0.0.2,1804,10.0.0.1,80,6,01/07/2024 07:28:03 PM,11987,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.8474180362059,11987.0,0.0,11987.0,11987.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,83.42370901810295,83.42370901810295,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
